ID	type
MA_10255496g0010	gene
MA_10255537g0010	gene
MA_10255546g0010	gene
MA_10255578g0010	gene
MA_10255618g0010	gene
MA_10255838g0010	gene
MA_10255873g0010	gene
MA_10257038g0010	gene
MA_102570g0010	gene
MA_10257270g0010	gene
MA_102572g0010	gene
MA_10257300g0010	gene
MA_10257351g0010	gene
MA_10257361g0010	gene
MA_10257597g0010	gene
MA_10257685g0010	gene
MA_10258002g0010	gene
MA_10258501g0010	gene
MA_10258695g0010	gene
MA_102589g0010	gene
MA_102591g0010	gene
MA_10259419g0010	gene
MA_10259599g0010	gene
MA_10259610g0010	gene
MA_10259649g0010	gene
MA_10259968g0010	gene
MA_10259977g0010	gene
MA_10260113g0010	gene
MA_10260361g0010	gene
MA_10260477g0010	gene
MA_10260569g0010	gene
MA_10260687g0010	gene
MA_102606g0010	gene
MA_10260775g0010	gene
MA_10260994g0010	gene
MA_10261055g0010	gene
MA_10261101g0010	gene
MA_10261150g0010	gene
MA_10261151g0010	gene
MA_10261274g0010	gene
MA_10261393g0010	gene
MA_10261412g0010	gene
MA_10261902g0010	gene
MA_10261967g0010	gene
MA_10262217g0010	gene
MA_10262473g0010	gene
MA_10262551g0010	gene
MA_10262568g0010	gene
MA_10262912g0010	gene
MA_10263024g0010	gene
MA_10263167g0010	gene
MA_10263386g0010	gene
MA_10263488g0010	gene
MA_10263885g0010	gene
MA_10264204g0010	gene
MA_102643g0010	gene
MA_10264739g0010	gene
MA_102648g0010	gene
MA_10265000g0010	gene
MA_10265211g0010	gene
MA_102653g0010	gene
MA_102653g0020	gene
MA_10265423g0010	gene
MA_10265443g0010	gene
MA_10265574g0010	gene
MA_102655g0010	gene
MA_10265639g0010	gene
MA_10265740g0010	gene
MA_10265757g0010	gene
MA_102658g0010	gene
MA_10266476g0010	gene
MA_10266572g0010	gene
MA_10266583g0010	gene
MA_10266689g0010	gene
MA_10266892g0010	gene
MA_10266950g0010	gene
MA_10267109g0010	gene
MA_10267291g0010	gene
MA_10267304g0010	gene
MA_10267514g0010	gene
MA_10267656g0010	gene
MA_10267810g0010	gene
MA_10268104g0010	gene
MA_10268127g0010	gene
MA_10268152g0010	gene
MA_102682g0010	gene
MA_102685g0010	gene
MA_10268909g0010	gene
MA_10268926g0010	gene
MA_10269017g0010	gene
MA_10269244g0010	gene
MA_10269706g0010	gene
MA_10269878g0010	gene
MA_10269935g0010	gene
MA_10269942g0010	gene
MA_102699g0010	gene
MA_10270008g0010	gene
MA_10270015g0010	gene
MA_10270039g0010	gene
MA_10270171g0010	gene
MA_10270322g0010	gene
MA_10270336g0010	gene
MA_10270424g0010	gene
MA_10270563g0010	gene
MA_102706g0010	gene
MA_10270g0010	gene
MA_10271377g0010	gene
MA_102713g0010	gene
MA_102713g0020	gene
MA_102714g0010	gene
MA_10271793g0010	gene
MA_10271g0010	gene
MA_10272379g0010	gene
MA_10272391g0010	gene
MA_10272404g0010	gene
MA_10272409g0010	gene
MA_10272508g0010	gene
MA_10272510g0010	gene
MA_10272645g0010	gene
MA_10272821g0010	gene
MA_10273116g0010	gene
MA_10273429g0010	gene
MA_10273501g0010	gene
MA_102736g0010	gene
MA_10274343g0010	gene
MA_10274552g0010	gene
MA_10274785g0010	gene
MA_10274793g0010	gene
MA_10274845g0010	gene
MA_10274946g0010	gene
MA_10275628g0010	gene
MA_10275776g0010	gene
MA_10275802g0010	gene
MA_10276052g0010	gene
MA_10276236g0010	gene
MA_102764g0010	gene
MA_10276622g0010	gene
MA_10276660g0010	gene
MA_10276691g0010	gene
MA_10276706g0010	gene
MA_102771g0010	gene
MA_10277324g0010	gene
MA_10277392g0010	gene
MA_10277463g0010	gene
MA_1027746g0010	gene
MA_10277514g0010	gene
MA_10277675g0010	gene
MA_10277737g0010	gene
MA_102777g0010	gene
MA_10277941g0010	gene
MA_10277987g0010	gene
MA_1027808g0010	gene
MA_1027808g0020	gene
MA_10278286g0010	gene
MA_10278387g0010	gene
MA_102783g0010	gene
MA_10278721g0010	gene
MA_10278819g0010	gene
MA_10278871g0010	gene
MA_10278876g0010	gene
MA_10279188g0010	gene
MA_102793g0010	gene
MA_102794g0010	gene
MA_10279500g0010	gene
MA_102795g0010	gene
MA_10279758g0010	gene
MA_10279792g0010	gene
MA_10279796g0010	gene
MA_102797g0010	gene
MA_10279989g0010	gene
MA_10279g0010	gene
MA_10280041g0010	gene
MA_10280046g0010	gene
MA_10280064g0010	gene
MA_102800g0010	gene
MA_10280152g0010	gene
MA_10280179g0010	gene
MA_10280261g0010	gene
MA_10280323g0010	gene
MA_10280391g0010	gene
MA_10280399g0010	gene
MA_10280474g0010	gene
MA_10280536g0010	gene
MA_10280648g0010	gene
MA_10280796g0010	gene
MA_102810g0010	gene
MA_102811g0010	gene
MA_102811g0020	gene
MA_10281498g0010	gene
MA_10281691g0010	gene
MA_10281743g0010	gene
MA_10281818g0010	gene
MA_102818g0010	gene
MA_102821g0020	gene
MA_10282308g0010	gene
MA_10282659g0010	gene
MA_10282830g0010	gene
MA_10282934g0010	gene
MA_10283775g0010	gene
MA_10283g0010	gene
MA_102840g0010	gene
MA_10284328g0010	gene
MA_10284429g0010	gene
MA_10285164g0010	gene
MA_10285269g0010	gene
MA_10285340g0010	gene
MA_10285571g0010	gene
MA_10285895g0010	gene
MA_10285g0010	gene
MA_10286324g0010	gene
MA_102863g0010	gene
MA_10286512g0010	gene
MA_102869g0010	gene
MA_10287026g0010	gene
MA_10287127g0010	gene
MA_10287420g0010	gene
MA_10287590g0010	gene
MA_10287740g0010	gene
MA_10287751g0010	gene
MA_102879g0010	gene
MA_10288271g0010	gene
MA_10288325g0010	gene
MA_10288665g0010	gene
MA_10289213g0010	gene
MA_10289324g0010	gene
MA_10289464g0010	gene
MA_10289482g0010	gene
MA_10289567g0010	gene
MA_10289569g0010	gene
MA_10289712g0010	gene
MA_10289859g0010	gene
MA_10290120g0010	gene
MA_10290520g0010	gene
MA_10290598g0010	gene
MA_102913g0010	gene
MA_10291578g0010	gene
MA_102917g0010	gene
MA_10291874g0010	gene
MA_10292331g0010	gene
MA_10292334g0010	gene
MA_10292623g0010	gene
MA_10292743g0010	gene
MA_10292823g0010	gene
MA_10293280g0010	gene
MA_10293408g0010	gene
MA_10293443g0010	gene
MA_10293493g0010	gene
MA_10293513g0010	gene
MA_10293595g0010	gene
MA_10293670g0010	gene
MA_10293g0010	gene
MA_10294074g0010	gene
MA_10294386g0010	gene
MA_10294644g0010	gene
MA_10294942g0010	gene
MA_10294g0010	gene
MA_10295379g0010	gene
MA_10295393g0010	gene
MA_10295917g0010	gene
MA_10295g0010	gene
MA_10296009g0010	gene
MA_102960g0010	gene
MA_10296151g0010	gene
MA_102961g0010	gene
MA_10296275g0010	gene
MA_10296295g0010	gene
MA_10296583g0010	gene
MA_10296822g0010	gene
MA_10296869g0010	gene
MA_10296g0010	gene
MA_10297029g0010	gene
MA_10297274g0010	gene
MA_10297446g0010	gene
MA_10297492g0010	gene
MA_102977g0010	gene
MA_10297916g0010	gene
MA_10297962g0010	gene
MA_10297972g0010	gene
MA_10298125g0010	gene
MA_10298381g0010	gene
MA_102983g0020	gene
MA_10298683g0010	gene
MA_10298868g0010	gene
MA_102989g0010	gene
MA_10298g0010	gene
MA_10299065g0010	gene
MA_10299189g0010	gene
MA_10299278g0010	gene
MA_10299282g0010	gene
MA_102992g0010	gene
MA_102992g0020	gene
MA_10299519g0010	gene
MA_10299921g0010	gene
MA_10300184g0010	gene
MA_10300853g0010	gene
MA_10300g0020	gene
MA_10300g0030	gene
MA_10301265g0010	gene
MA_103013g0010	gene
MA_103018g0010	gene
MA_103022g0010	gene
MA_10302739g0010	gene
MA_10302741g0010	gene
MA_10302927g0010	gene
MA_10302927g0020	gene
MA_103030g0010	gene
MA_103031g0010	gene
MA_10303841g0010	gene
MA_10303844g0010	gene
MA_10303853g0010	gene
MA_10304327g0010	gene
MA_103044g0010	gene
MA_10304729g0010	gene
MA_10304951g0010	gene
MA_10305029g0020	gene
MA_10305178g0010	gene
MA_10305266g0010	gene
MA_10305267g0010	gene
MA_10305380g0010	gene
MA_10305730g0020	gene
MA_10306333g0010	gene
MA_103063g0010	gene
MA_10307058g0010	gene
MA_10307194g0010	gene
MA_10307257g0010	gene
MA_10307468g0010	gene
MA_10307628g0010	gene
MA_10307725g0010	gene
MA_10307846g0020	gene
MA_10308027g0010	gene
MA_10308226g0010	gene
MA_10308325g0010	gene
MA_10308325g0020	gene
MA_10308338g0020	gene
MA_10308489g0010	gene
MA_10308567g0020	gene
MA_10308567g0030	gene
MA_10308567g0040	gene
MA_10308567g0050	gene
MA_10308598g0010	gene
MA_10308800g0010	gene
MA_10309079g0010	gene
MA_10309205g0010	gene
MA_10309333g0010	gene
MA_10309429g0010	gene
MA_10309954g0010	gene
MA_10310438g0010	gene
MA_103104g0010	gene
MA_103104g0020	gene
MA_10310622g0010	gene
MA_10310758g0010	gene
MA_10310g0010	gene
MA_10311111g0010	gene
MA_10311369g0020	gene
MA_10311407g0020	gene
MA_10311455g0010	gene
MA_10311455g0020	gene
MA_10312144g0010	gene
MA_10312279g0010	gene
MA_10312477g0010	gene
MA_10312536g0010	gene
MA_10312816g0010	gene
MA_10312961g0010	gene
MA_10313114g0010	gene
MA_10313191g0010	gene
MA_103132g0010	gene
MA_10313519g0010	gene
MA_10313526g0010	gene
MA_10313749g0010	gene
MA_10313796g0010	gene
MA_10313835g0010	gene
MA_103138g0010	gene
MA_10313952g0010	gene
MA_10314137g0010	gene
MA_10314707g0010	gene
MA_10314935g0010	gene
MA_10315593g0010	gene
MA_103156g0010	gene
MA_103156g0020	gene
MA_10316458g0010	gene
MA_10316523g0010	gene
MA_10316609g0010	gene
MA_10316726g0010	gene
MA_10316827g0010	gene
MA_10316872g0010	gene
MA_10316909g0010	gene
MA_10316948g0010	gene
MA_10316972g0010	gene
MA_10316984g0010	gene
MA_10317166g0010	gene
MA_10317287g0010	gene
MA_10317345g0030	gene
MA_103175g0010	gene
MA_10317671g0010	gene
MA_103178g0010	gene
MA_10318026g0010	gene
MA_10318138g0010	gene
MA_10318227g0010	gene
MA_10318269g0010	gene
MA_10318273g0010	gene
MA_10318746g0010	gene
MA_10318773g0010	gene
MA_10319340g0010	gene
MA_10319425g0010	gene
MA_10320012g0010	gene
MA_10320441g0010	gene
MA_103215g0010	gene
MA_10321604g0010	gene
MA_10321737g0010	gene
MA_10322346g0010	gene
MA_10322413g0010	gene
MA_10322582g0010	gene
MA_103226g0010	gene
MA_10322857g0010	gene
MA_10323193g0010	gene
MA_10323238g0020	gene
MA_10323621g0010	gene
MA_103237g0010	gene
MA_103237g0020	gene
MA_10323824g0010	gene
MA_10323826g0010	gene
MA_10323933g0010	gene
MA_10324039g0010	gene
MA_103240g0010	gene
MA_10324103g0010	gene
MA_10324377g0010	gene
MA_103246g0010	gene
MA_10324896g0010	gene
MA_10325175g0010	gene
MA_10325280g0010	gene
MA_10325548g0010	gene
MA_10325684g0010	gene
MA_10325684g0020	gene
MA_103256g0010	gene
MA_103256g0020	gene
MA_10325799g0010	gene
MA_10326002g0010	gene
MA_10326151g0010	gene
MA_10326503g0010	gene
MA_10326612g0010	gene
MA_10326890g0010	gene
MA_10326890g0020	gene
MA_10327014g0020	gene
MA_10327616g0010	gene
MA_10328059g0010	gene
MA_10328256g0010	gene
MA_10328264g0010	gene
MA_10328347g0010	gene
MA_10328439g0010	gene
MA_103285g0010	gene
MA_103286g0010	gene
MA_103286g0020	gene
MA_10328779g0010	gene
MA_10328864g0010	gene
MA_10329277g0010	gene
MA_10329547g0010	gene
MA_10329695g0020	gene
MA_10330250g0010	gene
MA_10330380g0010	gene
MA_10330484g0010	gene
MA_10330773g0010	gene
MA_10330942g0010	gene
MA_103310g0010	gene
MA_10331224g0010	gene
MA_10331296g0010	gene
MA_10331298g0010	gene
MA_103312g0010	gene
MA_10331305g0010	gene
MA_10331604g0010	gene
MA_10331661g0010	gene
MA_10331743g0010	gene
MA_10332278g0010	gene
MA_10332278g0020	gene
MA_10332648g0010	gene
MA_10332648g0020	gene
MA_10332834g0010	gene
MA_10333105g0010	gene
MA_10333127g0010	gene
MA_10333321g0010	gene
MA_103334g0010	gene
MA_10333529g0010	gene
MA_103336g0010	gene
MA_10333858g0010	gene
MA_10334014g0010	gene
MA_10334041g0020	gene
MA_10334422g0010	gene
MA_10334900g0010	gene
MA_10334901g0010	gene
MA_103352g0010	gene
MA_10335576g0010	gene
MA_10335666g0010	gene
MA_10335958g0010	gene
MA_10335994g0010	gene
MA_10336161g0010	gene
MA_10336183g0010	gene
MA_103363g0010	gene
MA_10336774g0010	gene
MA_10336813g0010	gene
MA_103368g0010	gene
MA_103369g0010	gene
MA_10337257g0010	gene
MA_10337467g0010	gene
MA_10337581g0010	gene
MA_10337720g0010	gene
MA_10337771g0010	gene
MA_10337789g0010	gene
MA_10337928g0010	gene
MA_103379g0010	gene
MA_10338025g0010	gene
MA_103380g0010	gene
MA_10338186g0010	gene
MA_10338362g0010	gene
MA_1033844g0010	gene
MA_10338686g0010	gene
MA_103386g0010	gene
MA_10338837g0010	gene
MA_10339370g0010	gene
MA_10339583g0010	gene
MA_10339816g0010	gene
MA_10339961g0010	gene
MA_10339979g0010	gene
MA_103401g0010	gene
MA_10340679g0010	gene
MA_10340679g0020	gene
MA_103406g0010	gene
MA_10340722g0010	gene
MA_10341095g0020	gene
MA_103410g0010	gene
MA_10341128g0010	gene
MA_10341163g0020	gene
MA_103411g0010	gene
MA_10341242g0010	gene
MA_10341796g0010	gene
MA_10341965g0010	gene
MA_10341965g0030	gene
MA_10342185g0010	gene
MA_103421g0030	gene
MA_10342276g0010	gene
MA_10342591g0010	gene
MA_10342832g0010	gene
MA_10342g0010	gene
MA_10343312g0010	gene
MA_10343795g0010	gene
MA_10344016g0010	gene
MA_10344244g0010	gene
MA_10344604g0010	gene
MA_10344656g0010	gene
MA_10344938g0010	gene
MA_103449g0010	gene
MA_10345191g0010	gene
MA_10345692g0010	gene
MA_10346055g0010	gene
MA_10346144g0010	gene
MA_10346251g0010	gene
MA_103463g0010	gene
MA_10346470g0010	gene
MA_103467g0010	gene
MA_10346947g0010	gene
MA_103473g0010	gene
MA_10347438g0010	gene
MA_103475g0010	gene
MA_10347707g0010	gene
MA_10347733g0010	gene
MA_10347747g0010	gene
MA_10347799g0010	gene
MA_10348168g0010	gene
MA_10348400g0010	gene
MA_10349110g0010	gene
MA_10349363g0010	gene
MA_10349490g0010	gene
MA_10349547g0010	gene
MA_103500g0020	gene
MA_10350408g0010	gene
MA_10350414g0010	gene
MA_10350481g0010	gene
MA_10350490g0010	gene
MA_103508g0010	gene
MA_103510g0020	gene
MA_10351682g0010	gene
MA_10351739g0010	gene
MA_10351g0010	gene
MA_10352133g0010	gene
MA_103523g0020	gene
MA_103524g0010	gene
MA_10352570g0010	gene
MA_103525g0010	gene
MA_10352794g0010	gene
MA_10352g0010	gene
MA_10353203g0010	gene
MA_10353307g0010	gene
MA_103538g0010	gene
MA_10354854g0010	gene
MA_103548g0010	gene
MA_10355251g0010	gene
MA_10355481g0010	gene
MA_103557g0010	gene
MA_103557g0020	gene
MA_10356314g0010	gene
MA_10356314g0030	gene
MA_10357393g0010	gene
MA_10357492g0010	gene
MA_10357535g0010	gene
MA_10357770g0010	gene
MA_103578g0010	gene
MA_10357974g0010	gene
MA_10358052g0010	gene
MA_103581g0010	gene
MA_10358253g0010	gene
MA_103582g0010	gene
MA_10358489g0010	gene
MA_103584g0010	gene
MA_10358513g0010	gene
MA_10358635g0010	gene
MA_10358734g0010	gene
MA_10358906g0010	gene
MA_10358g0010	gene
MA_10359095g0010	gene
MA_10359162g0010	gene
MA_10359231g0020	gene
MA_10359273g0010	gene
MA_103594g0010	gene
MA_103595g0010	gene
MA_10359605g0010	gene
MA_10359958g0010	gene
MA_10360046g0010	gene
MA_10360085g0010	gene
MA_103602g0010	gene
MA_10360330g0010	gene
MA_10360526g0010	gene
MA_10360661g0010	gene
MA_10360661g0030	gene
MA_10360933g0010	gene
MA_10361509g0010	gene
MA_103616g0010	gene
MA_10362407g0010	gene
MA_103629g0010	gene
MA_10363121g0010	gene
MA_1036333g0010	gene
MA_10363408g0010	gene
MA_103636g0010	gene
MA_10363764g0010	gene
MA_10363858g0010	gene
MA_10363881g0010	gene
MA_10363962g0010	gene
MA_10364115g0010	gene
MA_10364181g0020	gene
MA_10364181g0060	gene
MA_10364580g0010	gene
MA_103645g0010	gene
MA_10364678g0020	gene
MA_10364866g0010	gene
MA_10364946g0010	gene
MA_10364998g0010	gene
MA_1036562g0010	gene
MA_10365880g0010	gene
MA_10366066g0010	gene
MA_10366239g0010	gene
MA_103666g0020	gene
MA_10366801g0010	gene
MA_10367076g0010	gene
MA_10367104g0010	gene
MA_10367450g0010	gene
MA_10367487g0010	gene
MA_10367852g0010	gene
MA_10367g0010	gene
MA_10368060g0010	gene
MA_10368080g0010	gene
MA_10368389g0010	gene
MA_10368404g0010	gene
MA_10368868g0010	gene
MA_10369116g0010	gene
MA_103692g0010	gene
MA_103698g0030	gene
MA_103701g0010	gene
MA_10370321g0010	gene
MA_10370615g0010	gene
MA_10370615g0020	gene
MA_10370672g0010	gene
MA_10370743g0010	gene
MA_10370743g0020	gene
MA_103708g0010	gene
MA_10370994g0010	gene
MA_10371085g0010	gene
MA_103711g0020	gene
MA_103714g0010	gene
MA_103718g0010	gene
MA_10372124g0010	gene
MA_10372232g0030	gene
MA_10372670g0010	gene
MA_10372964g0010	gene
MA_103731g0010	gene
MA_10373626g0020	gene
MA_10373780g0020	gene
MA_10374213g0010	gene
MA_10374232g0010	gene
MA_10375324g0010	gene
MA_10375504g0010	gene
MA_10375590g0010	gene
MA_10375758g0010	gene
MA_103758g0010	gene
MA_10376141g0010	gene
MA_10376141g0030	gene
MA_10376188g0010	gene
MA_103762g0010	gene
MA_103763g0010	gene
MA_10377235g0010	gene
MA_10377286g0010	gene
MA_103776g0010	gene
MA_10378243g0010	gene
MA_10378945g0010	gene
MA_10379013g0010	gene
MA_10379365g0010	gene
MA_10379445g0010	gene
MA_103794g0010	gene
MA_10379737g0010	gene
MA_10379814g0010	gene
MA_10380053g0010	gene
MA_10380599g0010	gene
MA_10380652g0010	gene
MA_10380652g0020	gene
MA_10380712g0010	gene
MA_10380796g0010	gene
MA_10380801g0010	gene
MA_103810g0020	gene
MA_10381232g0010	gene
MA_10381416g0010	gene
MA_10381604g0010	gene
MA_10381766g0010	gene
MA_10381813g0010	gene
MA_10381g0010	gene
MA_10382216g0010	gene
MA_10382339g0010	gene
MA_10382544g0010	gene
MA_10382642g0010	gene
MA_10382669g0010	gene
MA_10382711g0010	gene
MA_10382779g0010	gene
MA_10383054g0010	gene
MA_10383303g0010	gene
MA_10383403g0010	gene
MA_10383431g0010	gene
MA_10383439g0010	gene
MA_103834g0010	gene
MA_10384591g0010	gene
MA_10384665g0010	gene
MA_10384688g0010	gene
MA_10385073g0010	gene
MA_103850g0010	gene
MA_10385276g0010	gene
MA_10385375g0010	gene
MA_103854g0010	gene
MA_103858g0010	gene
MA_10385934g0020	gene
MA_10385934g0030	gene
MA_1038617g0010	gene
MA_10386237g0010	gene
MA_10386259g0010	gene
MA_10386538g0010	gene
MA_103867g0010	gene
MA_10386g0010	gene
MA_10387708g0010	gene
MA_10388060g0010	gene
MA_103880g0010	gene
MA_10388164g0010	gene
MA_10388205g0010	gene
MA_10388322g0010	gene
MA_10388379g0010	gene
MA_10388439g0010	gene
MA_10389075g0010	gene
MA_103893g0010	gene
MA_10389761g0010	gene
MA_103898g0010	gene
MA_103900g0010	gene
MA_10390553g0020	gene
MA_10390661g0010	gene
MA_103906g0010	gene
MA_103907g0010	gene
MA_103912g0010	gene
MA_10391309g0010	gene
MA_10391344g0010	gene
MA_10392050g0010	gene
MA_10392069g0010	gene
MA_103920g0010	gene
MA_10392111g0010	gene
MA_1039224g0010	gene
MA_10392761g0010	gene
MA_10393419g0010	gene
MA_10393795g0010	gene
MA_10393795g0020	gene
MA_10393806g0010	gene
MA_10393847g0010	gene
MA_10394081g0010	gene
MA_10394182g0010	gene
MA_10394417g0010	gene
MA_10394561g0010	gene
MA_103946g0010	gene
MA_10394814g0010	gene
MA_10395430g0010	gene
MA_10395559g0010	gene
MA_10395713g0010	gene
MA_10395713g0020	gene
MA_10395829g0010	gene
MA_10395907g0010	gene
MA_10396373g0010	gene
MA_103963g0010	gene
MA_10396441g0010	gene
MA_10396518g0010	gene
MA_10396628g0010	gene
MA_10397017g0010	gene
MA_103970g0010	gene
MA_10397349g0010	gene
MA_103974g0010	gene
MA_10397525g0010	gene
MA_10397547g0010	gene
MA_103975g0010	gene
MA_10397672g0020	gene
MA_103976g0010	gene
MA_10398099g0010	gene
MA_10398276g0010	gene
MA_103984g0010	gene
MA_10399336g0010	gene
MA_10399484g0010	gene
MA_103998g0010	gene
MA_10399g0010	gene
MA_10399g0020	gene
MA_10400847g0010	gene
MA_104009g0010	gene
MA_104020g0030	gene
MA_104021g0010	gene
MA_104022g0010	gene
MA_104034g0010	gene
MA_104039g0010	gene
MA_104052g0010	gene
MA_104060g0010	gene
MA_10406138g0010	gene
MA_104063g0010	gene
MA_104065g0020	gene
MA_104066g0010	gene
MA_10407g0010	gene
MA_104108g0010	gene
MA_104110g0010	gene
MA_10411438g0010	gene
MA_10412426g0010	gene
MA_104125g0010	gene
MA_10412955g0010	gene
MA_104137g0010	gene
MA_104140g0010	gene
MA_104140g0030	gene
MA_104153g0010	gene
MA_1041683g0010	gene
MA_10417138g0010	gene
MA_104172g0010	gene
MA_104176g0010	gene
MA_104179g0010	gene
MA_104182g0010	gene
MA_104187g0010	gene
MA_104187g0020	gene
MA_10419207g0010	gene
MA_10419208g0010	gene
MA_104192g0010	gene
MA_104203g0010	gene
MA_104210g0010	gene
MA_10421102g0010	gene
MA_104213g0010	gene
MA_104214g0010	gene
MA_104215g0010	gene
MA_10421669g0010	gene
MA_10422596g0010	gene
MA_10422g0030	gene
MA_10424301g0010	gene
MA_104246g0010	gene
MA_10424g0010	gene
MA_1042558g0010	gene
MA_10425753g0010	gene
MA_10425757g0010	gene
MA_10425757g0020	gene
MA_10425759g0010	gene
MA_10425761g0010	gene
MA_10425770g0010	gene
MA_10425771g0010	gene
MA_10425773g0010	gene
MA_10425774g0020	gene
MA_10425784g0010	gene
MA_10425785g0010	gene
MA_10425788g0010	gene
MA_10425789g0020	gene
MA_10425790g0010	gene
MA_10425791g0020	gene
MA_10425793g0010	gene
MA_10425796g0010	gene
MA_10425797g0010	gene
MA_10425800g0010	gene
MA_10425804g0010	gene
MA_10425806g0010	gene
MA_10425810g0010	gene
MA_10425812g0010	gene
MA_10425814g0010	gene
MA_10425815g0010	gene
MA_10425817g0010	gene
MA_10425818g0010	gene
MA_10425819g0010	gene
MA_10425820g0010	gene
MA_10425820g0020	gene
MA_10425822g0010	gene
MA_10425823g0010	gene
MA_10425825g0010	gene
MA_10425831g0010	gene
MA_10425832g0010	gene
MA_10425833g0010	gene
MA_10425834g0010	gene
MA_10425835g0010	gene
MA_10425836g0010	gene
MA_10425836g0020	gene
MA_10425837g0010	gene
MA_10425838g0010	gene
MA_10425844g0010	gene
MA_10425845g0010	gene
MA_10425848g0010	gene
MA_10425850g0010	gene
MA_10425852g0010	gene
MA_10425853g0010	gene
MA_10425855g0010	gene
MA_10425858g0010	gene
MA_10425859g0020	gene
MA_10425860g0010	gene
MA_10425862g0010	gene
MA_10425865g0010	gene
MA_10425865g0020	gene
MA_10425867g0020	gene
MA_10425870g0010	gene
MA_10425872g0010	gene
MA_10425875g0010	gene
MA_10425876g0010	gene
MA_10425878g0010	gene
MA_10425878g0020	gene
MA_10425879g0010	gene
MA_10425881g0040	gene
MA_10425883g0010	gene
MA_10425885g0010	gene
MA_10425886g0010	gene
MA_10425888g0010	gene
MA_10425890g0010	gene
MA_10425891g0010	gene
MA_10425894g0010	gene
MA_10425895g0010	gene
MA_10425895g0020	gene
MA_10425897g0010	gene
MA_10425898g0010	gene
MA_10425899g0010	gene
MA_10425902g0010	gene
MA_10425903g0010	gene
MA_10425904g0010	gene
MA_10425905g0010	gene
MA_10425907g0030	gene
MA_10425909g0010	gene
MA_10425910g0010	gene
MA_10425911g0010	gene
MA_10425912g0010	gene
MA_10425915g0010	gene
MA_10425916g0010	gene
MA_10425919g0010	gene
MA_10425924g0010	gene
MA_10425925g0010	gene
MA_10425926g0010	gene
MA_10425929g0010	gene
MA_10425932g0020	gene
MA_10425935g0010	gene
MA_10425936g0010	gene
MA_10425939g0010	gene
MA_10425940g0010	gene
MA_10425941g0010	gene
MA_10425950g0010	gene
MA_10425951g0010	gene
MA_10425953g0010	gene
MA_10425954g0010	gene
MA_10425957g0010	gene
MA_10425958g0010	gene
MA_10425959g0010	gene
MA_10425960g0010	gene
MA_10425962g0010	gene
MA_10425962g0020	gene
MA_10425963g0010	gene
MA_10425964g0010	gene
MA_10425967g0010	gene
MA_10425971g0010	gene
MA_10425975g0010	gene
MA_10425977g0010	gene
MA_10425977g0020	gene
MA_10425978g0010	gene
MA_10425980g0010	gene
MA_10425982g0010	gene
MA_10425984g0010	gene
MA_10425985g0010	gene
MA_10425989g0010	gene
MA_10425990g0010	gene
MA_10425992g0020	gene
MA_10425992g0030	gene
MA_10425995g0010	gene
